order_id,order_date,order_time,num_drinks,total_cost,drink1,drink2,drink3,drink4,drink5,drink6,drink7,drink8,drink9,drink10
10030504,2023-07-09,14:14:48,5,25,0020,0024,0044,0028,0014,0000,0000,0000,0000,0000
10030505,2023-07-09,14:18:23,5,23,0038,0003,0035,0003,0035,0000,0000,0000,0000,0000
10030506,2023-07-09,14:20:41,10,44,0041,0020,0033,0038,0018,0018,0021,0036,0008,0009
10030507,2023-07-09,14:21:48,8,39,0044,0022,0028,0016,0037,0019,0045,0041,0000,0000
10030508,2023-07-09,14:28:19,1,6,0044,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030509,2023-07-09,14:29:50,9,41,0009,0024,0034,0005,0019,0021,0038,0033,0001,0000
10030510,2023-07-09,14:32:58,8,39,0005,0027,0003,0029,0016,0019,0025,0026,0000,0000
10030511,2023-07-09,14:38:03,2,10,0026,0031,0000,0000,0000,0000,0000,0000,0000,0000
10030512,2023-07-09,14:43:42,5,23,0030,0019,0006,0023,0014,0000,0000,0000,0000,0000
10030513,2023-07-09,14:45:24,3,14,0023,0006,0003,0000,0000,0000,0000,0000,0000,0000
10030514,2023-07-09,14:52:25,2,9,0041,0019,0000,0000,0000,0000,0000,0000,0000,0000
10030515,2023-07-09,14:54:44,8,39,0045,0035,0034,0025,0028,0013,0039,0024,0000,0000
10030516,2023-07-09,14:56:06,3,14,0040,0039,0020,0000,0000,0000,0000,0000,0000,0000
10030517,2023-07-09,14:58:19,3,16,0039,0013,0045,0000,0000,0000,0000,0000,0000,0000
10030518,2023-07-09,15:02:23,1,5,0014,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030519,2023-07-09,15:04:41,3,16,0012,0046,0032,0000,0000,0000,0000,0000,0000,0000
10030520,2023-07-09,15:07:39,7,35,0038,0046,0042,0017,0020,0043,0026,0000,0000,0000
10030521,2023-07-09,15:09:44,2,11,0045,0042,0000,0000,0000,0000,0000,0000,0000,0000
10030522,2023-07-09,15:13:01,3,15,0020,0046,0010,0000,0000,0000,0000,0000,0000,0000
10030523,2023-07-09,15:19:52,4,18,0033,0035,0031,0006,0000,0000,0000,0000,0000,0000
10030524,2023-07-09,15:23:35,6,26,0024,0037,0034,0020,0022,0012,0000,0000,0000,0000
10030525,2023-07-09,15:27:38,6,30,0004,0002,0012,0011,0042,0027,0000,0000,0000,0000
10030526,2023-07-09,15:31:13,2,10,0035,0046,0000,0000,0000,0000,0000,0000,0000,0000
10030527,2023-07-09,15:34:24,5,24,0038,0039,0026,0010,0037,0000,0000,0000,0000,0000
10030528,2023-07-09,15:42:11,2,8,0020,0020,0000,0000,0000,0000,0000,0000,0000,0000
10030529,2023-07-09,15:43:48,5,26,0023,0046,0041,0045,0025,0000,0000,0000,0000,0000
10030530,2023-07-09,15:48:53,6,27,0025,0020,0003,0029,0021,0036,0000,0000,0000,0000
10030531,2023-07-09,15:51:02,10,49,0046,0023,0027,0044,0027,0006,0033,0033,0039,0005
10030532,2023-07-09,15:55:00,4,21,0009,0046,0032,0004,0000,0000,0000,0000,0000,0000
10030533,2023-07-09,15:58:18,8,39,0024,0026,0046,0026,0004,0040,0034,0037,0000,0000
10030534,2023-07-09,16:02:38,2,9,0043,0033,0000,0000,0000,0000,0000,0000,0000,0000
10030535,2023-07-09,16:07:46,5,25,0002,0029,0045,0043,0037,0000,0000,0000,0000,0000
10030536,2023-07-10,11:01:26,3,14,0023,0042,0009,0000,0000,0000,0000,0000,0000,0000
10030537,2023-07-10,11:05:55,1,5,0009,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030538,2023-07-10,11:10:29,7,33,0002,0003,0027,0037,0039,0023,0005,0000,0000,0000
10030539,2023-07-10,11:16:12,6,29,0027,0009,0020,0043,0028,0013,0000,0000,0000,0000
10030540,2023-07-10,11:17:51,4,18,0031,0035,0023,0010,0000,0000,0000,0000,0000,0000
10030541,2023-07-10,11:19:15,4,19,0029,0029,0027,0021,0000,0000,0000,0000,0000,0000
10030542,2023-07-10,11:22:00,6,31,0032,0029,0037,0045,0046,0027,0000,0000,0000,0000
10030543,2023-07-10,11:27:45,8,41,0013,0028,0033,0044,0014,0037,0044,0045,0000,0000
10030544,2023-07-10,11:31:40,5,25,0002,0001,0008,0012,0017,0000,0000,0000,0000,0000
10030545,2023-07-10,11:36:56,3,15,0040,0004,0031,0000,0000,0000,0000,0000,0000,0000
10030546,2023-07-10,11:38:05,10,48,0030,0004,0045,0035,0021,0030,0037,0009,0043,0030
10030547,2023-07-10,11:42:48,10,51,0039,0046,0017,0045,0004,0011,0022,0042,0023,0046
10030548,2023-07-10,11:45:38,1,5,0012,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030549,2023-07-10,11:47:26,3,16,0011,0046,0007,0000,0000,0000,0000,0000,0000,0000
10030550,2023-07-10,11:49:35,5,27,0015,0045,0002,0044,0040,0000,0000,0000,0000,0000
10030551,2023-07-10,11:50:37,4,18,0045,0036,0034,0033,0000,0000,0000,0000,0000,0000
10030552,2023-07-10,11:56:06,1,5,0013,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030553,2023-07-10,11:59:50,6,30,0042,0005,0040,0024,0005,0010,0000,0000,0000,0000
10030554,2023-07-10,12:04:22,4,21,0011,0044,0046,0035,0000,0000,0000,0000,0000,0000
10030555,2023-07-10,12:09:13,10,47,0018,0016,0040,0020,0032,0040,0005,0027,0026,0021
10030556,2023-07-10,12:13:52,5,25,0045,0021,0002,0003,0013,0000,0000,0000,0000,0000
10030557,2023-07-10,12:15:42,8,39,0027,0018,0010,0015,0029,0046,0018,0032,0000,0000
10030558,2023-07-10,12:16:47,2,10,0009,0014,0000,0000,0000,0000,0000,0000,0000,0000
10030559,2023-07-10,12:20:50,10,50,0016,0018,0041,0007,0027,0028,0038,0044,0032,0043
10030560,2023-07-10,12:22:32,1,5,0016,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030561,2023-07-10,12:27:49,10,48,0028,0010,0032,0041,0028,0007,0018,0039,0020,0007
10030562,2023-07-10,12:30:47,9,45,0040,0001,0028,0031,0026,0044,0026,0018,0008,0000
10030563,2023-07-10,12:32:06,8,39,0022,0006,0031,0002,0005,0012,0028,0012,0000,0000
10030564,2023-07-10,12:36:39,2,9,0023,0007,0000,0000,0000,0000,0000,0000,0000,0000
10030565,2023-07-10,12:38:04,8,36,0019,0033,0002,0025,0001,0022,0035,0016,0000,0000
10030566,2023-07-10,12:39:24,4,20,0008,0006,0041,0039,0000,0000,0000,0000,0000,0000
10030567,2023-07-10,12:41:25,2,9,0004,0023,0000,0000,0000,0000,0000,0000,0000,0000
10030568,2023-07-10,12:42:56,1,5,0032,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030569,2023-07-10,12:44:58,10,48,0041,0030,0019,0028,0016,0038,0027,0003,0037,0014
10030570,2023-07-10,12:48:08,3,15,0033,0044,0006,0000,0000,0000,0000,0000,0000,0000
10030571,2023-07-10,12:50:48,7,35,0006,0008,0005,0046,0021,0030,0008,0000,0000,0000
10030572,2023-07-10,12:55:35,7,34,0008,0015,0028,0033,0025,0029,0001,0000,0000,0000
10030573,2023-07-10,12:57:09,4,20,0008,0042,0026,0017,0000,0000,0000,0000,0000,0000
10030574,2023-07-10,12:58:13,10,50,0007,0007,0038,0001,0017,0009,0045,0036,0019,0046
10030575,2023-07-10,13:00:20,6,29,0011,0016,0022,0042,0013,0017,0000,0000,0000,0000
10030576,2023-07-10,13:03:27,4,18,0030,0021,0022,0011,0000,0000,0000,0000,0000,0000
10030577,2023-07-10,13:06:28,6,30,0037,0028,0016,0029,0046,0030,0000,0000,0000,0000
10030578,2023-07-10,13:10:56,7,34,0003,0005,0006,0025,0031,0012,0036,0000,0000,0000
10030579,2023-07-10,13:14:45,5,23,0001,0026,0033,0022,0001,0000,0000,0000,0000,0000
10030580,2023-07-10,13:17:00,4,19,0005,0010,0041,0034,0000,0000,0000,0000,0000,0000
10030581,2023-07-10,13:21:05,9,43,0034,0002,0017,0010,0026,0027,0017,0021,0040,0000
10030582,2023-07-10,13:23:41,5,25,0042,0030,0017,0009,0004,0000,0000,0000,0000,0000
10030583,2023-07-10,13:25:48,4,19,0005,0027,0023,0043,0000,0000,0000,0000,0000,0000
10030584,2023-07-10,13:28:43,10,48,0033,0026,0009,0003,0043,0039,0006,0017,0028,0037
10030585,2023-07-10,13:34:37,4,19,0013,0014,0033,0042,0000,0000,0000,0000,0000,0000
10030586,2023-07-10,13:36:17,10,48,0027,0023,0003,0008,0036,0014,0006,0012,0041,0013
10030587,2023-07-10,13:41:41,9,46,0031,0017,0005,0044,0001,0005,0018,0045,0016,0000
10030588,2023-07-10,13:46:31,8,37,0035,0006,0024,0038,0020,0045,0020,0036,0000,0000
10030589,2023-07-10,13:49:36,7,37,0007,0045,0045,0013,0042,0001,0024,0000,0000,0000
10030590,2023-07-10,13:55:18,9,42,0014,0033,0013,0005,0024,0018,0034,0031,0040,0000
10030591,2023-07-10,13:58:16,2,10,0040,0008,0000,0000,0000,0000,0000,0000,0000,0000
10030592,2023-07-10,14:04:01,3,14,0007,0001,0034,0000,0000,0000,0000,0000,0000,0000
10030593,2023-07-10,14:07:20,8,36,0019,0024,0032,0020,0029,0035,0011,0022,0000,0000
10030594,2023-07-10,14:10:06,3,15,0005,0005,0012,0000,0000,0000,0000,0000,0000,0000
10030595,2023-07-10,14:13:18,1,5,0006,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030596,2023-07-10,14:14:47,10,51,0005,0025,0012,0012,0043,0029,0009,0025,0039,0044
10030597,2023-07-10,14:20:20,9,43,0022,0017,0005,0008,0004,0013,0033,0009,0028,0000
10030598,2023-07-10,14:23:45,7,32,0017,0016,0035,0007,0006,0020,0020,0000,0000,0000
10030599,2023-07-10,14:27:06,9,42,0015,0001,0031,0036,0027,0021,0031,0029,0018,0000
10030600,2023-07-10,14:31:38,9,43,0019,0038,0011,0005,0008,0023,0010,0002,0006,0000
10030601,2023-07-10,14:37:34,10,48,0006,0008,0015,0035,0006,0025,0033,0030,0031,0016
10030602,2023-07-10,14:42:41,7,33,0013,0001,0031,0033,0011,0012,0021,0000,0000,0000
10030603,2023-07-10,14:48:36,3,14,0010,0025,0021,0000,0000,0000,0000,0000,0000,0000
10030604,2023-07-10,14:52:32,6,29,0018,0009,0043,0017,0032,0004,0000,0000,0000,0000
10030605,2023-07-10,14:55:26,2,11,0044,0027,0000,0000,0000,0000,0000,0000,0000,0000
10030606,2023-07-10,14:59:36,8,37,0020,0003,0012,0036,0017,0027,0035,0016,0000,0000
10030607,2023-07-10,15:05:05,7,36,0027,0034,0042,0039,0045,0044,0013,0000,0000,0000
10030608,2023-07-10,15:06:44,2,10,0001,0004,0000,0000,0000,0000,0000,0000,0000,0000
10030609,2023-07-10,15:10:59,2,10,0025,0026,0000,0000,0000,0000,0000,0000,0000,0000
10030610,2023-07-10,15:13:16,8,40,0009,0007,0024,0046,0021,0003,0041,0016,0000,0000
10030611,2023-07-10,15:14:40,4,20,0003,0010,0016,0009,0000,0000,0000,0000,0000,0000
10030612,2023-07-10,15:18:52,8,39,0003,0008,0036,0038,0016,0012,0027,0032,0000,0000
10030613,2023-07-10,15:21:27,4,19,0021,0029,0029,0001,0000,0000,0000,0000,0000,0000
10030614,2023-07-10,15:25:15,2,11,0044,0039,0000,0000,0000,0000,0000,0000,0000,0000
10030615,2023-07-10,15:28:09,7,34,0042,0030,0039,0011,0025,0018,0009,0000,0000,0000
10030616,2023-07-10,15:31:28,10,49,0015,0041,0018,0011,0013,0043,0012,0043,0031,0041
10030617,2023-07-10,15:32:44,2,9,0012,0036,0000,0000,0000,0000,0000,0000,0000,0000
10030618,2023-07-10,15:35:15,6,30,0009,0003,0013,0014,0027,0043,0000,0000,0000,0000
10030619,2023-07-10,15:37:40,2,11,0045,0027,0000,0000,0000,0000,0000,0000,0000,0000
10030620,2023-07-10,15:43:20,8,40,0029,0042,0001,0007,0029,0031,0043,0004,0000,0000
10030621,2023-07-10,15:46:57,4,18,0004,0035,0027,0021,0000,0000,0000,0000,0000,0000
10030622,2023-07-10,15:49:13,7,34,0009,0030,0010,0038,0027,0037,0012,0000,0000,0000
10030623,2023-07-10,15:51:52,4,19,0029,0036,0043,0038,0000,0000,0000,0000,0000,0000
10030624,2023-07-10,15:54:41,7,33,0022,0003,0009,0030,0012,0036,0038,0000,0000,0000
10030625,2023-07-10,15:56:51,8,42,0024,0040,0003,0045,0010,0002,0046,0030,0000,0000
10030626,2023-07-10,15:59:55,7,34,0005,0017,0001,0040,0020,0039,0042,0000,0000,0000
10030627,2023-07-10,16:03:20,1,5,0012,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030628,2023-07-10,16:05:34,9,45,0033,0016,0011,0044,0026,0028,0017,0028,0006,0000
10030629,2023-07-10,16:11:04,6,27,0001,0031,0021,0004,0036,0018,0000,0000,0000,0000
10030630,2023-07-10,16:13:01,1,4,0023,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030631,2023-07-10,16:17:21,9,46,0031,0009,0031,0020,0046,0045,0017,0013,0038,0000
10030632,2023-07-10,16:20:39,9,43,0023,0004,0037,0027,0045,0013,0001,0023,0015,0000
10030633,2023-07-10,16:26:26,6,29,0023,0006,0006,0024,0007,0006,0000,0000,0000,0000
10030634,2023-07-10,16:27:46,6,30,0041,0032,0016,0015,0025,0006,0000,0000,0000,0000
10030635,2023-07-10,16:32:07,10,47,0021,0029,0002,0045,0002,0026,0037,0023,0020,0042
10030636,2023-07-10,16:37:01,8,38,0018,0021,0006,0042,0013,0040,0038,0012,0000,0000
10030637,2023-07-10,16:40:07,7,34,0027,0023,0029,0042,0001,0024,0002,0000,0000,0000
10030638,2023-07-10,16:44:14,4,20,0046,0004,0018,0043,0000,0000,0000,0000,0000,0000
10030639,2023-07-10,16:48:56,5,25,0015,0042,0013,0002,0009,0000,0000,0000,0000,0000
10030640,2023-07-10,16:51:02,1,5,0024,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030641,2023-07-10,16:54:10,6,29,0042,0009,0001,0024,0026,0019,0000,0000,0000,0000
10030642,2023-07-10,16:57:01,1,5,0015,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030643,2023-07-10,17:01:47,6,30,0003,0025,0007,0041,0026,0025,0000,0000,0000,0000
10030644,2023-07-11,11:02:32,3,13,0021,0007,0023,0000,0000,0000,0000,0000,0000,0000
10030645,2023-07-11,11:04:24,5,24,0007,0029,0019,0039,0030,0000,0000,0000,0000,0000
10030646,2023-07-11,11:07:38,3,15,0001,0027,0006,0000,0000,0000,0000,0000,0000,0000
10030647,2023-07-11,11:11:21,3,15,0024,0043,0030,0000,0000,0000,0000,0000,0000,0000
10030648,2023-07-11,11:15:56,5,24,0003,0005,0046,0020,0035,0000,0000,0000,0000,0000
10030649,2023-07-11,11:19:05,1,5,0011,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030650,2023-07-11,11:23:41,5,26,0043,0042,0046,0009,0017,0000,0000,0000,0000,0000
10030651,2023-07-11,11:25:25,3,17,0045,0013,0044,0000,0000,0000,0000,0000,0000,0000
10030652,2023-07-11,11:31:15,7,33,0046,0009,0016,0037,0030,0020,0036,0000,0000,0000
10030653,2023-07-11,11:34:28,8,37,0008,0005,0021,0025,0008,0013,0034,0035,0000,0000
10030654,2023-07-11,11:39:56,6,27,0015,0007,0020,0007,0034,0033,0000,0000,0000,0000
10030655,2023-07-11,11:41:34,8,39,0032,0026,0005,0003,0007,0018,0013,0017,0000,0000
10030656,2023-07-11,11:43:42,9,43,0034,0046,0032,0026,0042,0005,0018,0012,0018,0000
10030657,2023-07-11,11:44:50,3,15,0009,0005,0040,0000,0000,0000,0000,0000,0000,0000
10030658,2023-07-11,11:50:20,4,18,0019,0012,0018,0032,0000,0000,0000,0000,0000,0000
10030659,2023-07-11,11:54:18,8,39,0006,0010,0033,0046,0042,0042,0030,0018,0000,0000
10030660,2023-07-11,11:59:35,3,15,0032,0008,0043,0000,0000,0000,0000,0000,0000,0000
10030661,2023-07-11,12:04:58,1,5,0027,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030662,2023-07-11,12:10:32,2,9,0004,0033,0000,0000,0000,0000,0000,0000,0000,0000
10030663,2023-07-11,12:15:40,5,24,0019,0006,0045,0037,0025,0000,0000,0000,0000,0000
10030664,2023-07-11,12:17:04,5,24,0015,0006,0009,0022,0016,0000,0000,0000,0000,0000
10030665,2023-07-11,12:21:30,6,32,0005,0043,0045,0045,0032,0027,0000,0000,0000,0000
10030666,2023-07-11,12:24:19,4,20,0032,0027,0015,0008,0000,0000,0000,0000,0000,0000
10030667,2023-07-11,12:26:53,6,30,0038,0024,0013,0013,0030,0006,0000,0000,0000,0000
10030668,2023-07-11,12:30:19,9,42,0014,0007,0020,0038,0012,0018,0026,0018,0011,0000
10030669,2023-07-11,12:33:48,3,15,0013,0003,0002,0000,0000,0000,0000,0000,0000,0000
10030670,2023-07-11,12:36:05,6,28,0013,0013,0022,0020,0025,0026,0000,0000,0000,0000
10030671,2023-07-11,12:37:49,6,29,0014,0019,0001,0030,0039,0010,0000,0000,0000,0000
10030672,2023-07-11,12:41:54,8,41,0017,0012,0046,0040,0042,0003,0017,0025,0000,0000
10030673,2023-07-11,12:47:05,3,13,0025,0018,0018,0000,0000,0000,0000,0000,0000,0000
10030674,2023-07-11,12:51:23,7,33,0036,0029,0039,0033,0015,0004,0032,0000,0000,0000
10030675,2023-07-11,12:56:08,3,14,0035,0029,0011,0000,0000,0000,0000,0000,0000,0000
10030676,2023-07-11,12:57:30,5,23,0009,0004,0029,0021,0036,0000,0000,0000,0000,0000
10030677,2023-07-11,13:01:53,8,38,0018,0036,0011,0030,0023,0005,0038,0046,0000,0000
10030678,2023-07-11,13:03:44,3,15,0024,0003,0007,0000,0000,0000,0000,0000,0000,0000
10030679,2023-07-11,13:09:09,10,47,0041,0005,0022,0038,0037,0004,0009,0002,0012,0022
10030680,2023-07-11,13:12:17,7,35,0014,0003,0043,0013,0014,0016,0007,0000,0000,0000
10030681,2023-07-11,13:15:55,4,20,0005,0013,0046,0034,0000,0000,0000,0000,0000,0000
10030682,2023-07-11,13:19:33,5,24,0031,0039,0028,0015,0037,0000,0000,0000,0000,0000
10030683,2023-07-11,13:23:16,8,37,0001,0034,0025,0033,0010,0008,0043,0036,0000,0000
10030684,2023-07-11,13:26:09,4,20,0029,0014,0013,0038,0000,0000,0000,0000,0000,0000
10030685,2023-07-11,13:29:17,5,24,0026,0018,0006,0002,0032,0000,0000,0000,0000,0000
10030686,2023-07-11,13:33:31,9,46,0039,0046,0026,0015,0020,0001,0011,0044,0003,0000
10030687,2023-07-11,13:39:18,2,11,0011,0044,0000,0000,0000,0000,0000,0000,0000,0000
10030688,2023-07-11,13:42:27,6,29,0046,0037,0010,0030,0001,0033,0000,0000,0000,0000
10030689,2023-07-11,13:47:23,6,30,0008,0046,0005,0038,0012,0018,0000,0000,0000,0000
10030690,2023-07-11,13:49:22,10,47,0001,0019,0043,0020,0038,0029,0012,0012,0017,0018
10030691,2023-07-11,13:51:43,10,48,0043,0029,0015,0022,0007,0028,0031,0032,0005,0018
10030692,2023-07-11,13:53:17,9,44,0003,0013,0035,0026,0012,0042,0029,0041,0025,0000
10030693,2023-07-11,13:57:28,2,10,0024,0038,0000,0000,0000,0000,0000,0000,0000,0000
10030694,2023-07-11,14:00:13,7,35,0006,0040,0043,0043,0009,0013,0003,0000,0000,0000
10030695,2023-07-11,14:04:16,1,5,0029,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030696,2023-07-11,14:07:03,1,4,0033,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030697,2023-07-11,14:12:43,9,44,0014,0044,0009,0031,0037,0016,0043,0016,0034,0000
10030698,2023-07-11,14:16:39,5,23,0009,0033,0044,0022,0033,0000,0000,0000,0000,0000
10030699,2023-07-11,14:20:08,8,39,0004,0010,0019,0013,0030,0003,0024,0007,0000,0000
10030700,2023-07-11,14:24:41,3,13,0033,0014,0034,0000,0000,0000,0000,0000,0000,0000
10030701,2023-07-11,14:29:05,1,5,0039,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030702,2023-07-11,14:32:54,1,4,0037,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030703,2023-07-11,14:36:19,5,24,0023,0004,0021,0046,0028,0000,0000,0000,0000,0000
10030704,2023-07-11,14:37:24,7,32,0018,0021,0008,0025,0020,0003,0002,0000,0000,0000
10030705,2023-07-11,14:39:00,10,48,0016,0012,0038,0037,0042,0038,0011,0006,0018,0040
10030706,2023-07-11,14:42:19,6,30,0004,0015,0013,0006,0027,0010,0000,0000,0000,0000
10030707,2023-07-11,14:45:15,3,15,0029,0001,0025,0000,0000,0000,0000,0000,0000,0000
10030708,2023-07-11,14:50:16,4,19,0016,0022,0041,0017,0000,0000,0000,0000,0000,0000
10030709,2023-07-11,14:55:03,4,20,0039,0028,0029,0032,0000,0000,0000,0000,0000,0000
10030710,2023-07-11,14:57:40,10,48,0024,0035,0018,0030,0012,0032,0006,0028,0030,0025
10030711,2023-07-11,15:00:00,4,18,0020,0017,0018,0031,0000,0000,0000,0000,0000,0000
10030712,2023-07-11,15:01:43,7,33,0004,0036,0046,0042,0035,0031,0020,0000,0000,0000
10030713,2023-07-11,15:04:39,6,31,0044,0003,0031,0027,0003,0008,0000,0000,0000,0000
10030714,2023-07-11,15:09:12,5,24,0030,0009,0036,0003,0039,0000,0000,0000,0000,0000
10030715,2023-07-11,15:10:51,7,32,0031,0008,0022,0020,0018,0027,0038,0000,0000,0000
10030716,2023-07-11,15:12:11,9,43,0037,0018,0044,0014,0007,0042,0014,0031,0036,0000
10030717,2023-07-11,15:15:17,10,51,0011,0003,0044,0017,0032,0025,0002,0038,0039,0001
10030718,2023-07-11,15:20:44,10,48,0011,0043,0008,0038,0012,0037,0007,0015,0037,0043
10030719,2023-07-11,15:23:42,4,18,0004,0023,0042,0018,0000,0000,0000,0000,0000,0000
10030720,2023-07-11,15:27:57,8,41,0027,0010,0045,0038,0005,0010,0042,0004,0000,0000
10030721,2023-07-11,15:30:48,2,11,0046,0040,0000,0000,0000,0000,0000,0000,0000,0000
10030722,2023-07-11,15:34:56,9,42,0035,0011,0031,0035,0009,0013,0035,0040,0024,0000
10030723,2023-07-11,15:39:48,6,29,0037,0030,0003,0010,0008,0015,0000,0000,0000,0000
10030724,2023-07-11,15:42:47,6,30,0010,0032,0028,0040,0005,0032,0000,0000,0000,0000
10030725,2023-07-11,15:44:28,5,24,0037,0036,0045,0029,0038,0000,0000,0000,0000,0000
10030726,2023-07-11,15:45:52,7,34,0010,0009,0016,0009,0042,0021,0026,0000,0000,0000
10030727,2023-07-11,15:48:54,6,28,0043,0018,0026,0027,0035,0010,0000,0000,0000,0000
10030728,2023-07-11,15:53:55,2,8,0023,0036,0000,0000,0000,0000,0000,0000,0000,0000
10030729,2023-07-11,15:55:34,8,39,0014,0025,0021,0035,0006,0002,0045,0028,0000,0000
10030730,2023-07-11,15:58:03,7,32,0016,0001,0034,0022,0037,0008,0024,0000,0000,0000
10030731,2023-07-11,16:01:50,3,15,0013,0006,0005,0000,0000,0000,0000,0000,0000,0000
10030732,2023-07-11,16:05:35,9,46,0010,0041,0024,0013,0025,0046,0031,0029,0026,0000
10030733,2023-07-11,16:08:50,10,49,0006,0006,0039,0007,0030,0026,0010,0005,0016,0033
10030734,2023-07-11,16:14:36,10,47,0007,0035,0038,0014,0031,0042,0039,0034,0027,0036
10030735,2023-07-11,16:20:15,7,34,0028,0026,0016,0022,0005,0001,0029,0000,0000,0000
10030736,2023-07-11,16:23:47,2,10,0022,0046,0000,0000,0000,0000,0000,0000,0000,0000
10030737,2023-07-11,16:25:43,1,5,0014,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030738,2023-07-11,16:27:39,5,23,0008,0016,0026,0020,0033,0000,0000,0000,0000,0000
10030739,2023-07-11,16:29:58,10,49,0023,0027,0045,0011,0033,0046,0020,0015,0011,0043
10030740,2023-07-11,16:34:06,3,14,0036,0003,0006,0000,0000,0000,0000,0000,0000,0000
10030741,2023-07-11,16:37:09,6,29,0010,0009,0034,0005,0031,0014,0000,0000,0000,0000
10030742,2023-07-11,16:38:14,1,5,0039,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030743,2023-07-11,16:39:22,1,5,0028,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030744,2023-07-11,16:41:15,4,19,0020,0026,0038,0041,0000,0000,0000,0000,0000,0000
10030745,2023-07-11,16:46:41,2,10,0009,0032,0000,0000,0000,0000,0000,0000,0000,0000
10030746,2023-07-11,16:52:10,9,43,0006,0005,0021,0015,0038,0011,0028,0037,0041,0000
10030747,2023-07-11,16:57:34,7,36,0009,0025,0013,0045,0038,0038,0041,0000,0000,0000
10030748,2023-07-11,17:01:47,3,16,0026,0044,0030,0000,0000,0000,0000,0000,0000,0000
10030749,2023-07-11,17:07:41,7,35,0039,0045,0018,0011,0011,0026,0041,0000,0000,0000
10030750,2023-07-11,17:09:34,8,37,0013,0043,0038,0034,0011,0015,0036,0019,0000,0000
10030751,2023-07-11,17:14:10,2,10,0032,0032,0000,0000,0000,0000,0000,0000,0000,0000
10030752,2023-07-11,17:16:44,9,45,0008,0012,0011,0001,0029,0046,0015,0028,0022,0000
10030753,2023-07-11,17:17:54,9,41,0031,0033,0038,0023,0003,0008,0035,0024,0022,0000
10030754,2023-07-11,17:22:26,8,38,0004,0036,0016,0016,0036,0039,0026,0005,0000,0000
10030755,2023-07-12,11:03:46,5,25,0010,0028,0042,0027,0042,0000,0000,0000,0000,0000
10030756,2023-07-12,11:08:15,4,16,0036,0019,0020,0020,0000,0000,0000,0000,0000,0000
10030757,2023-07-12,11:11:40,4,19,0019,0011,0017,0013,0000,0000,0000,0000,0000,0000
10030758,2023-07-12,11:15:51,10,49,0022,0014,0010,0035,0015,0016,0002,0044,0006,0001
10030759,2023-07-12,11:19:08,4,19,0006,0018,0012,0003,0000,0000,0000,0000,0000,0000
10030760,2023-07-12,11:20:28,10,46,0018,0033,0002,0046,0036,0036,0035,0023,0027,0046
10030761,2023-07-12,11:24:44,2,9,0020,0040,0000,0000,0000,0000,0000,0000,0000,0000
10030762,2023-07-12,11:28:36,5,24,0021,0009,0031,0026,0016,0000,0000,0000,0000,0000
10030763,2023-07-12,11:31:11,9,43,0039,0041,0003,0042,0038,0021,0004,0021,0016,0000
10030764,2023-07-12,11:33:16,4,20,0010,0005,0009,0030,0000,0000,0000,0000,0000,0000
10030765,2023-07-12,11:36:25,5,24,0003,0030,0005,0017,0022,0000,0000,0000,0000,0000
10030766,2023-07-12,11:38:59,3,15,0040,0004,0014,0000,0000,0000,0000,0000,0000,0000
10030767,2023-07-12,11:43:27,5,24,0016,0030,0038,0036,0008,0000,0000,0000,0000,0000
10030768,2023-07-12,11:44:48,10,48,0015,0040,0023,0008,0027,0025,0014,0018,0026,0006
10030769,2023-07-12,11:46:51,5,24,0003,0027,0026,0036,0010,0000,0000,0000,0000,0000
10030770,2023-07-12,11:48:39,10,50,0016,0013,0015,0017,0008,0010,0044,0011,0015,0033
10030771,2023-07-12,11:52:23,9,44,0012,0036,0035,0015,0030,0043,0045,0029,0040,0000
10030772,2023-07-12,11:55:40,1,5,0003,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030773,2023-07-12,11:59:26,7,34,0021,0006,0011,0024,0043,0002,0031,0000,0000,0000
10030774,2023-07-12,12:01:56,1,5,0016,0000,0000,0000,0000,0000,0000,0000,0000,0000
10030775,2023-07-12,12:04:21,10,47,0019,0019,0004,0031,0020,0040,0003,0006,0043,0038
10030776,2023-07-12,12:05:23,9,41,0008,0034,0037,0039,0003,0021,0041,0036,0040,0000
